주문번호,주문일자,배송일자,배송방식,고객번호,고객이름,고객구분,국가,권역,시/도,시/군/구,제품번호,제품명,분류1,분류2,매출,판매량,할인율,수익,반품여부,수익률
CA-2021-164000,2021-12-18,2021-12-22,일반배송,AH-10030,강미연,기업고객,대한민국,수도권,서울특별시,강서구,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,사무용품,필기구,22659.896,7,0.2,2832.487,No,12.5
CA-2018-164224,2018-05-18,2018-05-20,빠른배송,TT-21070,한민철,개인고객,대한민국,영남,울산광역시,남구,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,가구,가구소품,180794.568,3,0.2,4519.8642,No,2.5
CA-2018-164224,2018-05-18,2018-05-20,빠른배송,TT-21070,한민철,개인고객,대한민국,영남,울산광역시,남구,OFF-PA-10001526,Xerox 1949,사무용품,종이류,19306.464,4,0.2,6998.5932,No,36.25
CA-2018-158372,2018-11-10,2018-11-16,일반배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,TEC-PH-10002103,Jabra SPEAK 410,전자제품,전화기,728760.864,8,0.2,72876.0864,No,10.0
CA-2018-158372,2018-11-10,2018-11-16,일반배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,전자제품,컴퓨터소품,13314.385,1,0.0,5192.61015,No,39.0
CA-2018-158372,2018-11-10,2018-11-16,일반배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,가구,가구소품,48314.62,2,0.0,13528.0936,No,27.999999999999996
CA-2018-158372,2018-11-10,2018-11-16,일반배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",사무용품,종이류,75403.76,8,0.0,33931.692,No,45.00000000000001
CA-2018-158372,2018-11-10,2018-11-16,일반배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",가구,가구소품,64451.8,5,0.0,18046.504,No,28.000000000000004
CA-2018-158372,2018-11-10,2018-11-16,일반배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,OFF-LA-10000407,Avery White Multi-Purpose Labels,사무용품,라벨류,48266.16,8,0.0,22202.4336,No,46.0
CA-2020-108882,2020-01-09,2020-01-15,일반배송,LA-16780,오주경,기업고객,대한민국,수도권,서울특별시,강남구,TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,전자제품,컴퓨터소품,423964.425,5,0.0,144147.9045,No,34.0
CA-2020-108882,2020-01-09,2020-01-15,일반배송,LA-16780,오주경,기업고객,대한민국,수도권,서울특별시,강남구,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,전자제품,전화기,457859.772,9,0.2,171697.4145,No,37.50000000000001
US-2021-108245,2021-09-22,2021-09-27,일반배송,SH-19975,진창우,기업고객,대한민국,호남,전라북도,순창군,OFF-EN-10001415,Staple envelope,사무용품,봉투류,16224.408,3,0.2,6084.153,No,37.50000000000001
US-2021-108245,2021-09-22,2021-09-27,일반배송,SH-19975,진창우,기업고객,대한민국,호남,전라북도,순창군,OFF-BI-10000773,Insertable Tab Post Binder Dividers,사무용품,바인더,13602.722,7,0.8,-22444.4913,No,-165.0
CA-2018-142314,2018-12-23,2018-12-28,일반배송,SF-20200,차유성,개인고객,대한민국,수도권,경기도,양평군,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,사무용품,집기비품,251071.26,11,0.0,70299.9528,No,27.999999999999996
CA-2020-132409,2020-05-26,2020-06-01,일반배송,TH-21235,한정호,기업고객,대한민국,충청,충청북도,음성군,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",사무용품,필기구,1822.096,1,0.2,204.9858,No,11.25
CA-2020-132409,2020-05-26,2020-06-01,일반배송,TH-21235,한정호,기업고객,대한민국,충청,충청북도,음성군,OFF-AP-10002082,Holmes HEPA Air Purifier,사무용품,집기비품,42218.352,2,0.2,7915.941,No,18.75
CA-2021-150189,2021-07-08,2021-07-10,특급배송,VG-21790,홍혜지,개인고객,대한민국,영남,울산광역시,중구,OFF-LA-10002762,Avery 485,사무용품,라벨류,91080.57,6,0.0,42807.8679,No,46.99999999999999
CA-2018-114433,2018-05-13,2018-05-17,일반배송,NP-18325,임유찬,개인고객,대한민국,수도권,경기도,화성시,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,전자제품,컴퓨터소품,181688.655,3,0.0,63591.02925,No,35.0
CA-2021-104640,2021-11-10,2021-11-16,일반배송,FH-14275,백덕수,기업고객,대한민국,수도권,경기도,여주시,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,사무용품,바인더,1128119.724,3,0.2,380740.40685,No,33.75
CA-2021-104640,2021-11-10,2021-11-16,일반배송,FH-14275,백덕수,기업고객,대한민국,수도권,경기도,여주시,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,전자제품,전화기,522011.12,2,0.0,151383.2248,No,28.999999999999996
US-2019-137008,2019-10-02,2019-10-08,일반배송,JP-15460,손지원,기업고객,대한민국,충청,충청북도,진천군,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,사무용품,종이류,114910.775,5,0.0,55157.172,Yes,48.00000000000001
US-2019-137008,2019-10-02,2019-10-08,일반배송,JP-15460,손지원,기업고객,대한민국,충청,충청북도,진천군,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,사무용품,봉투류,61931.88,4,0.0,27869.346,Yes,45.00000000000001
US-2019-137008,2019-10-02,2019-10-08,일반배송,JP-15460,손지원,기업고객,대한민국,충청,충청북도,진천군,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,전자제품,컴퓨터소품,109035.0,1,0.0,39252.6,Yes,36.0
CA-2018-108189,2018-10-02,2018-10-05,특급배송,ES-14080,배인영,기업고객,대한민국,수도권,경기도,동두천시,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",사무용품,종이류,11397.792,2,0.2,4131.6996,No,36.25
CA-2018-108189,2018-10-02,2018-10-05,특급배송,ES-14080,배인영,기업고객,대한민국,수도권,경기도,동두천시,OFF-FA-10000735,Staples,사무용품,집게류,5660.128,2,0.2,1768.79,No,31.25
CA-2018-108189,2018-10-02,2018-10-05,특급배송,ES-14080,배인영,기업고객,대한민국,수도권,경기도,동두천시,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,전자제품,전화기,385741.6,2,0.2,130187.79,No,33.75
CA-2018-108189,2018-10-02,2018-10-05,특급배송,ES-14080,배인영,기업고객,대한민국,수도권,경기도,동두천시,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,사무용품,봉투류,15468.432,6,0.2,5607.3066,No,36.25
CA-2018-108189,2018-10-02,2018-10-05,특급배송,ES-14080,배인영,기업고객,대한민국,수도권,경기도,동두천시,OFF-SU-10003567,Stiletto Hand Letter Openers,사무용품,문구류,18608.64,2,0.2,-3954.336,No,-21.25
CA-2018-108189,2018-10-02,2018-10-05,특급배송,ES-14080,배인영,기업고객,대한민국,수도권,경기도,동두천시,TEC-PH-10001557,Pyle PMP37LED,전자제품,전화기,279100.524,3,0.2,24421.29585,No,8.75
CA-2018-108189,2018-10-02,2018-10-05,특급배송,ES-14080,배인영,기업고객,대한민국,수도권,경기도,동두천시,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,전자제품,컴퓨터소품,8674.34,1,0.2,-108.429250000001,No,-1.2500000000000115
CA-2018-154641,2018-08-11,2018-08-16,일반배송,KL-16645,양종현,개인고객,대한민국,수도권,인천광역시,강화군,OFF-ST-10004459,Tennsco Single-Tier Lockers,사무용품,수납제품,454724.41,1,0.0,22736.2205,No,5.0
CA-2021-131625,2021-09-01,2021-09-05,빠른배송,BN-11515,김지혜,개인고객,대한민국,수도권,경기도,안양시,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",가구,가구소품,139201.35,5,0.0,47328.459,No,34.0
US-2021-156356,2021-04-16,2021-04-22,일반배송,ND-18370,임종인,개인고객,대한민국,수도권,경기도,성남시,OFF-BI-10000632,Satellite Sectional Post Binders,사무용품,바인더,31554.729,3,0.8,-53643.0393,No,-170.0
US-2021-156356,2021-04-16,2021-04-22,일반배송,ND-18370,임종인,개인고객,대한민국,수도권,경기도,성남시,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",사무용품,바인더,3508.504,1,0.8,-5789.0316,No,-165.0
US-2021-156356,2021-04-16,2021-04-22,일반배송,ND-18370,임종인,개인고객,대한민국,수도권,경기도,성남시,OFF-ST-10002301,Tennsco Commercial Shelving,사무용품,수납제품,39427.056,2,0.2,-9363.9258,No,-23.750000000000004
CA-2020-138933,2020-04-24,2020-04-27,특급배송,JL-15130,소유희,개인고객,대한민국,수도권,서울특별시,중랑구,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,사무용품,바인더,4826.616,1,0.2,1689.3156,No,35.0
CA-2020-140746,2020-01-15,2020-01-15,당일배송,RC-19825,진규석,개인고객,대한민국,수도권,인천광역시,계양구,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",가구,책상,220247.0655,1,0.3,-18878.3199,No,-8.571428571428571
CA-2020-146836,2020-05-02,2020-05-02,당일배송,CC-12475,도형준,개인고객,대한민국,수도권,서울특별시,강동구,OFF-ST-10001580,Super Decoflex Portable Personal File,사무용품,수납제품,54444.81,3,0.0,15244.5468,No,28.000000000000004
CA-2020-146836,2020-05-02,2020-05-02,당일배송,CC-12475,도형준,개인고객,대한민국,수도권,서울특별시,강동구,OFF-BI-10000315,Poly Designer Cover & Back,사무용품,바인더,55215.324,3,0.2,19325.3634,No,35.0
US-2020-127971,2020-11-20,2020-11-27,일반배송,DW-13195,민라희,기업고객,대한민국,강원,강원도,화천군,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",가구,의자,385777.945,5,0.3,-93688.9295,No,-24.285714285714285
US-2020-127971,2020-11-20,2020-11-27,일반배송,DW-13195,민라희,기업고객,대한민국,강원,강원도,화천군,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,전자제품,전화기,148917.58,7,0.2,55844.0925,No,37.5
US-2020-127971,2020-11-20,2020-11-27,일반배송,DW-13195,민라희,기업고객,대한민국,강원,강원도,화천군,FUR-FU-10000023,Eldon Wave Desk Accessories,가구,가구소품,8562.882,3,0.6,-3425.1528,No,-40.0
US-2020-140809,2020-02-01,2020-02-03,특급배송,CK-12760,류진주,기업고객,대한민국,수도권,경기도,성남시,OFF-ST-10002214,X-Rack File for Hanging Folders,사무용품,수납제품,68389.175,5,0.0,17781.1855,No,26.0
CA-2021-114524,2021-03-31,2021-04-05,빠른배송,EG-13900,반미애,개인고객,대한민국,충청,충청남도,공주시,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",사무용품,바인더,16316.482,13,0.8,-27738.0194,No,-170.00000000000003
CA-2021-113355,2021-12-01,2021-12-05,일반배송,SJ-20215,차정혁,개인고객,대한민국,영남,부산광역시,동구,TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,전자제품,전화기,266287.7,5,0.2,29957.36625,No,11.249999999999998
CA-2021-113355,2021-12-01,2021-12-05,일반배송,SJ-20215,차정혁,개인고객,대한민국,영남,부산광역시,동구,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,가구,의자,384115.767,3,0.3,-21949.4724,No,-5.714285714285714
US-2021-140907,2021-12-10,2021-12-12,빠른배송,BP-11185,김민경,기업고객,대한민국,영남,울산광역시,중구,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,전자제품,컴퓨터소품,59460.42,3,0.0,5946.042,No,10.0
US-2021-140907,2021-12-10,2021-12-12,빠른배송,BP-11185,김민경,기업고객,대한민국,영남,울산광역시,중구,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,사무용품,수납제품,393616.35,5,0.0,47233.962,No,12.000000000000002
US-2021-140907,2021-12-10,2021-12-12,빠른배송,BP-11185,김민경,기업고객,대한민국,영남,울산광역시,중구,OFF-AR-10000799,Col-Erase Pencils with Erasers,사무용품,필기구,22097.76,3,0.0,6408.3504,No,29.000000000000004
CA-2020-159730,2020-09-17,2020-09-21,일반배송,SJ-20125,차순자,홈오피스,대한민국,호남,전라남도,여수시,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,가구,의자,137975.312,2,0.2,12072.8398,No,8.75
CA-2020-159730,2020-09-17,2020-09-21,일반배송,SJ-20125,차순자,홈오피스,대한민국,호남,전라남도,여수시,TEC-PH-10002085,Clarity 53712,전자제품,전화기,127915.016,2,0.2,9593.62620000001,No,7.500000000000008
CA-2020-157868,2020-12-23,2020-12-29,일반배송,MC-17590,윤영만,기업고객,대한민국,호남,전라북도,군산시,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",사무용품,집게류,30105.775,7,0.0,14149.71425,No,47.0
CA-2021-119389,2021-04-17,2021-04-19,특급배송,BG-11740,나한빛,개인고객,대한민국,호남,전라남도,여수시,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",가구,가구소품,73067.988,3,0.2,6393.44895,No,8.75
CA-2021-110373,2021-10-27,2021-10-30,빠른배송,MA-17560,윤소진,홈오피스,대한민국,수도권,서울특별시,은평구,OFF-AR-10003045,Prang Colored Pencils,사무용품,필기구,8548.344,3,0.2,2671.3575,No,31.250000000000007
CA-2021-110373,2021-10-27,2021-10-30,빠른배송,MA-17560,윤소진,홈오피스,대한민국,수도권,서울특별시,은평구,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,전자제품,전화기,32933.416,2,0.2,2470.0062,No,7.5
CA-2020-155474,2020-07-08,2020-07-14,일반배송,CC-12220,노우석,개인고객,대한민국,수도권,서울특별시,구로구,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,전자제품,전화기,130822.616,1,0.2,11446.9789,No,8.75
CA-2020-155474,2020-07-08,2020-07-14,일반배송,CC-12220,노우석,개인고객,대한민국,수도권,서울특별시,구로구,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",사무용품,바인더,23377.104,3,0.2,7305.345,No,31.25
CA-2019-155453,2019-08-09,2019-08-14,일반배송,RA-19885,진미혜,기업고객,대한민국,충청,충청북도,괴산군,OFF-LA-10001613,Avery File Folder Labels,사무용품,라벨류,5582.592,2,0.2,2023.6896,No,36.25
US-2020-161844,2020-12-09,2020-12-14,빠른배송,DK-12835,류혜림,기업고객,대한민국,수도권,경기도,김포시,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,가구,책상,96888.501,3,0.4,-35525.7837,No,-36.666666666666664
US-2020-161844,2020-12-09,2020-12-14,빠른배송,DK-12835,류혜림,기업고객,대한민국,수도권,경기도,김포시,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",사무용품,바인더,3569.079,2,0.7,-2498.3553,No,-70.0
US-2020-162103,2020-11-13,2020-11-17,일반배송,LB-16795,오준탁,홈오피스,대한민국,영남,경상북도,안동시,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,사무용품,바인더,3799.264,2,0.8,-5698.896,No,-149.99999999999997
CA-2018-151554,2018-11-14,2018-11-15,특급배송,CM-11815,나효영,기업고객,대한민국,영남,경상북도,칠곡군,OFF-PA-10004609,Xerox 221,사무용품,종이류,25121.664,4,0.2,8792.5824,No,35.0
CA-2018-140662,2018-11-17,2018-11-19,특급배송,TS-21205,한재우,기업고객,대한민국,영남,경상북도,경주시,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,전자제품,컴퓨터소품,121125.77,2,0.0,9690.06159999999,No,7.999999999999992
CA-2018-140662,2018-11-17,2018-11-19,특급배송,TS-21205,한재우,기업고객,대한민국,영남,경상북도,경주시,OFF-PA-10003395,Xerox 1941,사무용품,종이류,889180.425,7,0.0,426806.604,No,48.0
CA-2018-140662,2018-11-17,2018-11-19,특급배송,TS-21205,한재우,기업고객,대한민국,영남,경상북도,경주시,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,사무용품,집기비품,292504.56,3,0.0,87751.368,No,30.0
CA-2020-122518,2020-03-04,2020-03-08,빠른배송,RF-19345,조성민,기업고객,대한민국,영남,경상북도,봉화군,OFF-LA-10001641,Avery 518,사무용품,라벨류,12211.92,4,0.2,4274.172,No,35.0
US-2018-126571,2018-10-11,2018-10-15,일반배송,JF-15565,송민혜,개인고객,대한민국,호남,전라남도,신안군,OFF-ST-10003816,Fellowes High-Stak Drawer Files,사무용품,수납제품,341526.696,2,0.2,12807.2511,No,3.75
US-2018-126571,2018-10-11,2018-10-15,일반배송,JF-15565,송민혜,개인고객,대한민국,호남,전라남도,신안군,OFF-EN-10002230,Airmail Envelopes,사무용품,봉투류,244034.868,3,0.2,82361.76795,No,33.75
CA-2018-143840,2018-05-22,2018-05-29,일반배송,EH-14185,배한나,개인고객,대한민국,수도권,경기도,동두천시,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,전자제품,전화기,164739.77,2,0.0,41184.9425,Yes,25.0
CA-2018-143840,2018-05-22,2018-05-29,일반배송,EH-14185,배한나,개인고객,대한민국,수도권,경기도,동두천시,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,전자제품,전화기,54456.925,1,0.0,15247.939,Yes,27.999999999999996
CA-2018-115980,2018-07-15,2018-07-19,일반배송,VW-21775,홍하영,기업고객,대한민국,수도권,경기도,포천시,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,전자제품,컴퓨터소품,3598.155,3,0.0,1583.1882,No,44.0
CA-2018-115980,2018-07-15,2018-07-19,일반배송,VW-21775,홍하영,기업고객,대한민국,수도권,경기도,포천시,OFF-FA-10000304,Advantus Push Pins,사무용품,집게류,7923.21,3,0.0,3248.5161,No,41.0
CA-2019-155145,2019-12-27,2019-12-29,빠른배송,KN-16450,안주희,기업고객,대한민국,수도권,경기도,안산시,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,전자제품,컴퓨터소품,9595.08,8,0.0,4221.8352,No,44.00000000000001
CA-2019-146038,2019-02-09,2019-02-16,일반배송,SJ-20215,차정혁,개인고객,대한민국,영남,부산광역시,동구,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",가구,의자,247049.08,5,0.2,27793.0215,No,11.25
CA-2021-133865,2021-05-08,2021-05-12,일반배송,PS-19045,정의정,홈오피스,대한민국,충청,충청남도,당진시,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,전자제품,복사기,4070581.848,6,0.2,1272056.8275,No,31.249999999999993
CA-2021-116358,2021-11-02,2021-11-06,일반배송,KM-16225,심초롱,기업고객,대한민국,수도권,인천광역시,미추홀구,OFF-FA-10003495,Staples,사무용품,집게류,22097.76,3,0.0,11048.88,No,50.0
